"location","lat","long","alt","year","bloom_date","bloom_doy"
"Switzerland/Bondo GR",46.337594,9.555908,825,2003,2003-04-28,118
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,2003,2003-04-15,105
"Switzerland/Buchs",47.158028,9.469656,450,2003,2003-04-17,107
"Switzerland/Cartigny",46.177483,6.014089,400,2003,2003-04-05,95
"Switzerland/Chardonne",46.474036,6.835272,500,2003,2003-04-14,104
"Switzerland/Cernier",47.098392,6.986644,900,2003,2003-04-22,112
"Switzerland/Changins",46.395917,6.229419,435,2003,2003-04-06,96
"Switzerland/Chur",46.868244,9.5419,640,2003,2003-04-14,104
"Switzerland/Chaumont",47.049108,6.978031,1150,2003,2003-05-10,130
"Switzerland/Couvet",46.9213,6.637761,750,2003,2003-04-28,118
"Switzerland/Diessenhofen",47.690281,8.744,410,2003,2003-04-25,115
"Switzerland/Les Diablerets",46.355131,7.118014,1100,2003,2003-05-20,140
"Switzerland/Domat / Ems",46.834311,9.457442,580,2003,2003-04-14,104
"Switzerland/Dornach",47.481642,7.611114,300,2003,2003-04-02,92
"Switzerland/Disentis",46.699461,8.850803,1200,2003,2003-04-25,115
"Switzerland/Eschen-Boja",47.218989,9.520044,580,2003,2003-04-19,109
"Switzerland/Escholzmatt",46.898653,7.932344,910,2003,2003-04-26,116
"Switzerland/Estavayer-le-Lac",46.841619,6.848706,450,2003,2003-04-18,108
"Switzerland/Elm",46.921942,9.172731,1000,2003,2003-05-11,131
"Switzerland/Entlebuch",46.987397,8.068953,765,2003,2003-04-23,113
"Switzerland/Enges",47.056436,7.012192,820,2003,2003-04-27,117
"Switzerland/Frauenfeld",47.560647,8.887883,405,2003,2003-04-05,95
"Switzerland/Flawil",47.415283,9.182167,630,2003,2003-04-25,115
"Switzerland/Gadmen",46.736853,8.351842,1205,2003,2003-05-01,121
"Switzerland/Grossdietwil",47.166089,7.887067,610,2003,2003-04-20,110
"Switzerland/Gryon",46.274817,7.065661,1100,2003,2003-05-01,121
"Switzerland/Grüsch",46.983786,9.64715,650,2003,2003-04-30,120
"Switzerland/Gundetswil",47.536489,8.819919,460,2003,2003-04-18,108
"Switzerland/Hard b. Weinfelden",47.567569,9.125747,450,2003,2003-04-19,109
"Switzerland/Heiden",47.442925,9.533178,800,2003,2003-04-29,119
"Switzerland/Hallau",47.698183,8.457489,430,2003,2003-04-18,108
"Switzerland/Höfen",46.717125,7.569428,720,2003,2003-04-18,108
"Switzerland/Horgen",47.265269,8.582169,450,2003,2003-04-16,106
"Switzerland/Herzogenbuchsee",47.18465,7.702511,450,2003,2003-04-17,107
"Switzerland/Jenaz",46.928553,9.710558,800,2003,2003-04-28,118
"Switzerland/Lanterswil",47.514847,9.098194,570,2003,2003-04-18,108
"Switzerland/Laufenburg",47.561031,8.063136,330,2003,2003-04-16,106
"Switzerland/Locarno",46.169278,8.798214,200,2003,2003-04-01,91
"Switzerland/Leytron",46.18625,7.21845,480,2003,2003-03-31,90
"Switzerland/Leysin",46.340108,7.009622,1250,2003,2003-04-30,120
"Switzerland/Linthal",46.915883,8.993658,695,2003,2003-04-26,116
"Switzerland/Liestal",47.481403,7.730519,350,2003,2003-04-08,98
"Switzerland/Longirod",46.498772,6.26595,900,2003,2003-04-26,116
"Switzerland/Le Locle",47.047992,6.754314,1020,2003,2003-05-18,138
"Switzerland/Locarno-Monti",46.172556,8.787417,370,2003,2003-03-29,88
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,2003,2003-05-03,123
"Switzerland/Luzern",47.062769,8.342442,580,2003,2003-04-20,110
"Switzerland/Moudon",46.646331,6.777689,600,2003,2003-04-20,110
"Switzerland/Merishausen",47.763636,8.612414,540,2003,2003-04-17,107
"Switzerland/Morgins VS",46.2415,6.850589,1380,2003,2003-06-05,156
"Switzerland/Möhlin",47.561983,7.850547,305,2003,2003-04-17,107
"Switzerland/Comprovasco / Motto",46.442531,8.950197,500,2003,2003-04-01,91
"Switzerland/Muri, AG",47.265317,8.332283,550,2003,2003-04-24,114
"Switzerland/Moutier",47.279386,7.385775,530,2003,2003-04-25,115
"Switzerland/Martina",46.884997,10.464608,1050,2003,2003-05-04,124
"Switzerland/Murg",47.108222,9.217372,500,2003,2003-04-09,99
"Switzerland/Näfels",47.092389,9.071936,440,2003,2003-04-28,118
"Switzerland/Neuhausen",47.681939,8.615533,435,2003,2003-04-15,105
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,2003,2003-04-24,114
"Switzerland/Oberehrendingen",47.481914,8.332208,490,2003,2003-04-17,107
"Switzerland/Oberlangenegg",46.808222,7.716267,910,2003,2003-04-30,120
"Switzerland/Orvin",47.157753,7.214464,700,2003,2003-04-22,112
"Switzerland/Osterfingen",47.656878,8.490242,410,2003,2003-04-18,108
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,2003,2003-04-30,120
"Switzerland/Posieux",46.761672,7.098294,680,2003,2003-04-19,109
"Switzerland/Prato-Sornico",46.394025,8.655608,750,2003,2003-04-15,105
"Switzerland/Stein, AR II",47.381969,9.348772,825,2003,2003-04-25,115
"Switzerland/Rafz",47.620414,8.542733,515,2003,2003-04-19,109
"Switzerland/Raperswilen, TG",47.632486,9.048642,595,2003,2003-04-22,112
"Switzerland/Les Rangiers",47.381992,7.215775,865,2003,2003-04-25,115
"Switzerland/Romanshorn",47.563608,9.376172,405,2003,2003-04-18,108
"Switzerland/Rorschach",47.472492,9.494931,450,2003,2003-04-14,104
"Switzerland/Scuol",46.794394,10.296356,1240,2003,2003-05-03,123
"Switzerland/Schiers",46.965036,9.685814,800,2003,2003-04-21,111
"Switzerland/Schönenwerd",47.365283,7.999019,450,2003,2003-04-16,106
"Switzerland/Sent",46.815436,10.335078,1440,2003,2003-05-07,127
"Switzerland/Seon",47.338319,8.153353,550,2003,2003-04-16,106
"Switzerland/Seewis Dorf",46.965358,9.632064,960,2003,2003-04-24,114
"Switzerland/Le SÈpey",46.365406,7.065819,1265,2003,2003-05-01,121
"Switzerland/Sagno TI",45.857811,9.033789,670,2003,2003-04-16,106
"Switzerland/Sargans II",47.050589,9.439256,480,2003,2003-04-15,105
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,2003,2003-05-14,134
"Switzerland/Silenen",46.782531,8.669625,510,2003,2003-04-16,106
"Switzerland/St. Luc",46.222336,7.594153,1650,2003,2003-04-30,120
"Switzerland/Sarnen",46.894217,8.252236,500,2003,2003-04-14,104
"Switzerland/Stampa",46.34585,9.595214,1000,2003,2003-04-28,118
"Switzerland/Sta. Maria (Val Mustair)",46.603092,10.421956,1390,2003,2003-05-06,126
"Switzerland/Trient",46.048003,6.993797,1300,2003,2003-05-10,130
"Switzerland/Thusis",46.709511,9.44165,700,2003,2003-04-17,107
"Switzerland/Vals",46.622889,9.182461,1250,2003,2003-05-06,126
"Switzerland/Vergeletto",46.225417,8.605172,1100,2003,2003-04-29,119
"Switzerland/Versoix",46.290431,6.137128,440,2003,2003-04-06,96
"Switzerland/Villnachern",47.470556,8.154928,415,2003,2003-04-15,105
"Switzerland/Visp",46.293494,7.892842,650,2003,2003-04-10,100
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,2003,2003-04-07,97
"Switzerland/Vallorbe",46.712292,6.379286,850,2003,2003-05-03,123
"Switzerland/La Valsainte",46.648728,7.182475,1050,2003,2003-04-30,120
"Switzerland/Wädenswil",47.223239,8.679778,480,2003,2003-04-15,105
"Switzerland/Wald, ZH",47.277122,8.916314,620,2003,2003-04-24,114
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2003,2003-04-25,115
"Switzerland/Wengen",46.603731,7.921556,1300,2003,2003-05-03,123
"Switzerland/Wetzikon",47.320664,8.814333,555,2003,2003-04-18,108
"Switzerland/Wildhaus",47.205022,9.352617,1100,2003,2003-05-02,122
"Switzerland/Wil, SG",47.461458,9.056733,600,2003,2003-04-18,108
"Switzerland/Wolhusen",47.064342,8.071028,580,2003,2003-04-23,113
"Switzerland/Worb BE",46.924433,7.577772,600,2003,2003-04-16,106
"Switzerland/Winterthur",47.474228,8.795444,580,2003,2003-04-18,108
"Switzerland/Wynau",47.256317,7.808556,450,2003,2003-04-16,106
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,2003,2003-04-13,103
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,2003,2003-04-14,104
"Switzerland/Zizers",46.931325,9.566175,600,2003,2003-04-14,104
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,2003,2003-04-16,106
"Switzerland/Zweisimmen",46.555264,7.373433,965,2003,2003-05-04,124
"Switzerland/L'Abergement",46.756178,6.490211,660,2004,2004-04-23,114
"Switzerland/Adelboden",46.492022,7.561067,1350,2004,2004-05-16,137
"Switzerland/Altdorf",46.872614,8.658569,470,2004,2004-04-06,97
"Switzerland/Andeer",46.600961,9.422614,985,2004,2004-05-01,122
"Switzerland/Appenzell",47.331994,9.415403,775,2004,2004-04-18,109
"Switzerland/Azmoos",47.076869,9.479753,480,2004,2004-04-16,107
"Switzerland/Basel-Binningen",47.548594,7.582372,315,2004,2004-04-05,96
"Switzerland/Bellelay",47.265314,7.165786,930,2004,2004-05-20,141
"Switzerland/Birmensdorf",47.342472,8.444342,500,2004,2004-04-16,107
"Switzerland/Blonay",46.464014,6.891869,600,2004,2004-04-18,109
"Switzerland/Biel",47.151194,7.254139,490,2004,2004-04-12,103
"Switzerland/Bondo GR",46.337594,9.555908,825,2004,2004-05-02,123
"Switzerland/Boudry",46.949492,6.834386,450,2004,2004-04-17,108
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,2004,2004-04-25,116
"Switzerland/Buchs",47.158028,9.469656,450,2004,2004-04-13,104
"Switzerland/Cartigny",46.177483,6.014089,400,2004,2004-04-09,100
"Switzerland/Chardonne",46.474036,6.835272,500,2004,2004-04-10,101
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,2004,2004-04-05,96
"Switzerland/Cernier",47.098392,6.986644,900,2004,2004-04-27,118
"Switzerland/Changins",46.395917,6.229419,435,2004,2004-04-15,106
"Switzerland/Chur",46.868244,9.5419,640,2004,2004-04-10,101
"Switzerland/Chaumont",47.049108,6.978031,1150,2004,2004-05-14,135
"Switzerland/Couvet",46.9213,6.637761,750,2004,2004-05-14,135
"Switzerland/Diessenhofen",47.690281,8.744,410,2004,2004-04-25,116
"Switzerland/Les Diablerets",46.355131,7.118014,1100,2004,2004-05-30,151
"Switzerland/Domat / Ems",46.834311,9.457442,580,2004,2004-04-08,99
"Switzerland/Dornach",47.481642,7.611114,300,2004,2004-04-06,97
"Switzerland/Disentis",46.699461,8.850803,1200,2004,2004-05-02,123
"Switzerland/Eschen-Boja",47.218989,9.520044,580,2004,2004-04-12,103
"Switzerland/Escholzmatt",46.898653,7.932344,910,2004,2004-05-03,124
"Switzerland/Elm",46.921942,9.172731,1000,2004,2004-04-30,121
"Switzerland/Entlebuch",46.987397,8.068953,765,2004,2004-04-27,118
"Switzerland/Enges",47.056436,7.012192,820,2004,2004-05-17,138
"Switzerland/Fanas",46.983531,9.660289,910,2004,2004-04-30,121
"Switzerland/Frauenfeld",47.560647,8.887883,405,2004,2004-04-14,105
"Switzerland/Flawil",47.415283,9.182167,630,2004,2004-04-28,119
"Switzerland/Gadmen",46.736853,8.351842,1205,2004,2004-05-16,137
"Switzerland/Grossdietwil",47.166089,7.887067,610,2004,2004-04-23,114
"Switzerland/Grellingen",47.441186,7.597728,350,2004,2004-04-20,111
"Switzerland/Gryon",46.274817,7.065661,1100,2004,2004-05-18,139
"Switzerland/Grüsch",46.983786,9.64715,650,2004,2004-04-28,119
"Switzerland/Gstaad",46.438214,7.269478,1100,2004,2004-05-23,144
"Switzerland/Gundetswil",47.536489,8.819919,460,2004,2004-04-23,114
"Switzerland/Hard b. Weinfelden",47.567569,9.125747,450,2004,2004-04-20,111
"Switzerland/Heiden",47.442925,9.533178,800,2004,2004-04-25,116
"Switzerland/Hallau",47.698183,8.457489,430,2004,2004-04-24,115
"Switzerland/Höfen",46.717125,7.569428,720,2004,2004-04-29,120
"Switzerland/Horgen",47.265269,8.582169,450,2004,2004-04-20,111
"Switzerland/Herzogenbuchsee",47.18465,7.702511,450,2004,2004-04-20,111
"Switzerland/Jenaz",46.928553,9.710558,800,2004,2004-04-24,115
"Switzerland/Lanterswil",47.514847,9.098194,570,2004,2004-04-23,114
"Switzerland/Laufenburg",47.561031,8.063136,330,2004,2004-04-19,110
"Switzerland/Locarno",46.169278,8.798214,200,2004,2004-04-06,97
"Switzerland/Leytron",46.18625,7.21845,480,2004,2004-04-08,99
"Switzerland/Leysin",46.340108,7.009622,1250,2004,2004-05-04,125
"Switzerland/Linthal",46.915883,8.993658,695,2004,2004-04-29,120
"Switzerland/Liestal",47.481403,7.730519,350,2004,2004-04-12,103
"Switzerland/Longirod",46.498772,6.26595,900,2004,2004-05-03,124
"Switzerland/Le Locle",47.047992,6.754314,1020,2004,2004-05-23,144
"Switzerland/Locarno-Monti",46.172556,8.787417,370,2004,2004-03-28,88
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,2004,2004-05-19,140
"Switzerland/Luzern",47.062769,8.342442,580,2004,2004-04-19,110
"Switzerland/Moudon",46.646331,6.777689,600,2004,2004-04-24,115
"Switzerland/Merishausen",47.763636,8.612414,540,2004,2004-04-22,113
"Switzerland/Möhlin",47.561983,7.850547,305,2004,2004-04-21,112
"Switzerland/Comprovasco / Motto",46.442531,8.950197,500,2004,2004-03-31,91
"Switzerland/Muri, AG",47.265317,8.332283,550,2004,2004-04-23,114
"Switzerland/Moutier",47.279386,7.385775,530,2004,2004-04-27,118
"Switzerland/Martina",46.884997,10.464608,1050,2004,2004-05-11,132
"Switzerland/Murg",47.108222,9.217372,500,2004,2004-04-19,110
"Switzerland/Näfels",47.092389,9.071936,440,2004,2004-04-22,113
"Switzerland/Neuhausen",47.681939,8.615533,435,2004,2004-04-17,108
"Switzerland/Orbe / Bochuz",46.722633,6.536061,485,2004,2004-04-22,113
"Switzerland/Oberehrendingen",47.481914,8.332208,490,2004,2004-04-19,110
"Switzerland/Orvin",47.157753,7.214464,700,2004,2004-04-26,117
"Switzerland/Osterfingen",47.656878,8.490242,410,2004,2004-04-23,114
"Switzerland/Les Plans-sur-Bex",46.256639,7.092033,1100,2004,2004-05-01,122
"Switzerland/Posieux",46.761672,7.098294,680,2004,2004-04-29,120
"Switzerland/Prato-Sornico",46.394025,8.655608,750,2004,2004-04-21,112
"Switzerland/Stein, AR II",47.381969,9.348772,825,2004,2004-04-30,121
"Switzerland/Rafz",47.620414,8.542733,515,2004,2004-04-24,115
"Switzerland/Raperswilen, TG",47.632486,9.048642,595,2004,2004-04-26,117
"Switzerland/Les Rangiers",47.381992,7.215775,865,2004,2004-04-20,111
"Switzerland/Romanshorn",47.563608,9.376172,405,2004,2004-04-29,120
"Switzerland/Rorschach",47.472492,9.494931,450,2004,2004-04-19,110
"Switzerland/Scuol",46.794394,10.296356,1240,2004,2004-05-15,136
"Switzerland/Schönenwerd",47.365283,7.999019,450,2004,2004-04-25,116
"Switzerland/Sent",46.815436,10.335078,1440,2004,2004-05-18,139
"Switzerland/Seon",47.338319,8.153353,550,2004,2004-04-16,107
"Switzerland/Seewis Dorf",46.965358,9.632064,960,2004,2004-04-25,116
"Switzerland/Le SÈpey",46.365406,7.065819,1265,2004,2004-05-19,140
"Switzerland/Sagno TI",45.857811,9.033789,670,2004,2004-04-20,111
"Switzerland/Sargans II",47.050589,9.439256,480,2004,2004-04-16,107
"Switzerland/Simplon-Dorf",46.195022,8.056794,1475,2004,2004-05-11,132
"Switzerland/Silenen",46.782531,8.669625,510,2004,2004-04-18,109
"Switzerland/St. Luc",46.222336,7.594153,1650,2004,2004-05-12,133
"Switzerland/Sarnen",46.894217,8.252236,500,2004,2004-04-16,107
"Switzerland/Stampa",46.34585,9.595214,1000,2004,2004-04-28,119
"Switzerland/Sta. Maria (Val Mustair)",46.603092,10.421956,1390,2004,2004-05-14,135
"Switzerland/Therwil",47.499697,7.558086,310,2004,2004-04-05,96
"Switzerland/Trient",46.048003,6.993797,1300,2004,2004-05-18,139
"Switzerland/Thusis",46.709511,9.44165,700,2004,2004-04-20,111
"Switzerland/Vals",46.622889,9.182461,1250,2004,2004-05-18,139
"Switzerland/Vergeletto",46.225417,8.605172,1100,2004,2004-04-26,117
"Switzerland/Versoix",46.290431,6.137128,440,2004,2004-04-05,96
"Switzerland/Villnachern",47.470556,8.154928,415,2004,2004-04-10,101
"Switzerland/Visp",46.293494,7.892842,650,2004,2004-04-06,97
"Switzerland/Vira / Gambarogno",46.143428,8.841697,210,2004,2004-04-08,99
"Switzerland/Vallorbe",46.712292,6.379286,850,2004,2004-05-05,126
"Switzerland/La Valsainte",46.648728,7.182475,1050,2004,2004-05-08,129
"Switzerland/Wädenswil",47.223239,8.679778,480,2004,2004-04-16,107
"Switzerland/Wald, ZH",47.277122,8.916314,620,2004,2004-04-24,115
"Switzerland/Wattwil, SG",47.289853,9.104422,625,2004,2004-04-29,120
"Switzerland/Wengen",46.603731,7.921556,1300,2004,2004-05-05,126
"Switzerland/Wetzikon",47.320664,8.814333,555,2004,2004-04-20,111
"Switzerland/Wiliberg",47.279603,8.027331,650,2004,2004-04-15,106
"Switzerland/Wil, SG",47.461458,9.056733,600,2004,2004-04-22,113
"Switzerland/Wolhusen",47.064342,8.071028,580,2004,2004-04-28,119
"Switzerland/Worb BE",46.924433,7.577772,600,2004,2004-04-21,112
"Switzerland/Winterthur",47.474228,8.795444,580,2004,2004-04-23,114
"Switzerland/Wynau",47.256317,7.808556,450,2004,2004-04-22,113
"Switzerland/Zürich-Albisgütli",47.350869,8.510678,530,2004,2004-04-14,105
"Switzerland/Zürich-MeteoSchweiz",47.378142,8.565853,555,2004,2004-04-15,106
"Switzerland/Zizers",46.931325,9.566175,600,2004,2004-04-14,105
"Switzerland/Zürich-Witikon",47.3591,8.590272,620,2004,2004-04-17,108
"Switzerland/Zweisimmen",46.555264,7.373433,965,2004,2004-05-06,127
"Switzerland/L'Abergement",46.756178,6.490211,660,2005,2005-04-23,113
"Switzerland/Adelboden",46.492022,7.561067,1350,2005,2005-05-09,129
"Switzerland/Altdorf",46.872614,8.658569,470,2005,2005-04-07,97
"Switzerland/Andeer",46.600961,9.422614,985,2005,2005-05-01,121
"Switzerland/Appenzell",47.331994,9.415403,775,2005,2005-04-30,120
"Switzerland/Azmoos",47.076869,9.479753,480,2005,2005-04-15,105
"Switzerland/Basel-Binningen",47.548594,7.582372,315,2005,2005-04-04,94
"Switzerland/Bellelay",47.265314,7.165786,930,2005,2005-05-19,139
"Switzerland/Birmensdorf",47.342472,8.444342,500,2005,2005-04-12,102
"Switzerland/Blonay",46.464014,6.891869,600,2005,2005-04-21,111
"Switzerland/Biel",47.151194,7.254139,490,2005,2005-04-12,102
"Switzerland/Bondo GR",46.337594,9.555908,825,2005,2005-04-28,118
"Switzerland/Boudry",46.949492,6.834386,450,2005,2005-04-13,103
"Switzerland/Brusio-Piazzo",46.265447,10.115375,850,2005,2005-04-14,104
"Switzerland/Buchs",47.158028,9.469656,450,2005,2005-04-10,100
"Switzerland/Cartigny",46.177483,6.014089,400,2005,2005-04-11,101
"Switzerland/Chardonne",46.474036,6.835272,500,2005,2005-04-12,102
"Switzerland/Cevio-Cavergno",46.315447,8.598925,430,2005,2005-03-30,89
"Switzerland/Cernier",47.098392,6.986644,900,2005,2005-04-26,116
"Switzerland/Chaumont",47.049108,6.978031,1150,2005,2005-05-08,128
"Switzerland/Couvet",46.9213,6.637761,750,2005,2005-05-02,122
"Switzerland/Diessenhofen",47.690281,8.744,410,2005,2005-04-16,106
"Switzerland/Les Diablerets",46.355131,7.118014,1100,2005,2005-05-14,134
"Switzerland/Domat / Ems",46.834311,9.457442,580,2005,2005-04-06,96
"Switzerland/Dornach",47.481642,7.611114,300,2005,2005-04-04,94
"Switzerland/Disentis",46.699461,8.850803,1200,2005,2005-05-01,121
"Switzerland/Eschen-Boja",47.218989,9.520044,580,2005,2005-04-11,101
"Switzerland/Escholzmatt",46.898653,7.932344,910,2005,2005-04-30,120
"Switzerland/Estavayer-le-Lac",46.841619,6.848706,450,2005,2005-04-21,111
"Switzerland/Elm",46.921942,9.172731,1000,2005,2005-05-02,122
"Switzerland/Entlebuch",46.987397,8.068953,765,2005,2005-04-27,117
"Switzerland/Enges",47.056436,7.012192,820,2005,2005-05-15,135
"Switzerland/Fanas",46.983531,9.660289,910,2005,2005-04-30,120
"Switzerland/Frauenfeld",47.560647,8.887883,405,2005,2005-04-10,100
"Switzerland/Flawil",47.415283,9.182167,630,2005,2005-04-26,116
"Switzerland/Gadmen",46.736853,8.351842,1205,2005,2005-05-24,144
"Switzerland/Grossdietwil",47.166089,7.887067,610,2005,2005-04-28,118
"Switzerland/Grellingen",47.441186,7.597728,350,2005,2005-04-07,97
"Switzerland/Grüsch",46.983786,9.64715,650,2005,2005-04-27,117
"Switzerland/Gstaad",46.438214,7.269478,1100,2005,2005-05-20,140
"Switzerland/Gundetswil",47.536489,8.819919,460,2005,2005-04-24,114
"Switzerland/Hard b. Weinfelden",47.567569,9.125747,450,2005,2005-04-23,113
"Switzerland/Heiden",47.442925,9.533178,800,2005,2005-05-01,121
"Switzerland/Hallau",47.698183,8.457489,430,2005,2005-04-22,112
"Switzerland/Höfen",46.717125,7.569428,720,2005,2005-04-25,115
"Switzerland/Horgen",47.265269,8.582169,450,2005,2005-04-14,104
"Switzerland/Jenaz",46.928553,9.710558,800,2005,2005-04-26,116
"Switzerland/Lanterswil",47.514847,9.098194,570,2005,2005-04-20,110
"Switzerland/Laufenburg",47.561031,8.063136,330,2005,2005-04-22,112
"Switzerland/Locarno",46.169278,8.798214,200,2005,2005-04-04,94
"Switzerland/Leytron",46.18625,7.21845,480,2005,2005-04-06,96
"Switzerland/Leysin",46.340108,7.009622,1250,2005,2005-05-10,130
"Switzerland/Linthal",46.915883,8.993658,695,2005,2005-04-27,117
"Switzerland/Liestal",47.481403,7.730519,350,2005,2005-04-07,97
"Switzerland/Longirod",46.498772,6.26595,900,2005,2005-05-03,123
"Switzerland/Le Locle",47.047992,6.754314,1020,2005,2005-05-09,129
"Switzerland/Locarno-Monti",46.172556,8.787417,370,2005,2005-03-30,89
"Switzerland/Les Ponts-de-Martel",47.002858,6.728592,1120,2005,2005-05-15,135
"Switzerland/Luzern",47.062769,8.342442,580,2005,2005-04-23,113
"Switzerland/Moudon",46.646331,6.777689,600,2005,2005-04-22,112
"Switzerland/Merishausen",47.763636,8.612414,540,2005,2005-04-16,106
"Switzerland/Morgins VS",46.2415,6.850589,1380,2005,2005-05-29,149
"Switzerland/Möhlin",47.561983,7.850547,305,2005,2005-04-15,105
"Switzerland/Comprovasco / Motto",46.442531,8.950197,500,2005,2005-04-11,101
"Switzerland/Muri, AG",47.265317,8.332283,550,2005,2005-04-08,98
"Switzerland/Moutier",47.279386,7.385775,530,2005,2005-04-28,118
